Date,Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2020-01-01,0.0,0.0,0.0,28.5,32.3,25.7,6.8,38.9
2020-01-02,0.0,0.0,0.0,28.2,31.2,25.9,6.1,32.4
2020-01-03,0.0,0.0,0.0,28.6,32.9,26.3,6.5,40.3
2020-01-04,0.0,0.0,0.0,28.0,31.8,26.0,6.1,38.9
2020-01-05,0.0,0.0,0.0,28.8,33.5,25.6,7.2,34.9
2020-01-06,5.2,7.2,9.2,27.3,32.5,24.4,9.0,32.4
2020-01-07,1.2,1.6,2.2,27.2,31.0,24.1,9.0,37.1
2020-01-08,0.4,0.4,0.4,28.2,32.4,25.9,6.8,39.2
2020-01-09,0.0,0.0,0.0,28.5,32.3,26.6,6.1,33.8
2020-01-10,7.8,10.4,11.0,27.3,31.6,24.7,6.8,30.2
2020-01-11,0.0,0.0,0.0,28.4,31.4,25.8,5.8,22.0
2020-01-12,0.0,0.0,0.0,27.9,31.6,25.3,6.8,28.4
2020-01-13,0.0,0.0,0.0,28.0,32.5,25.3,6.1,27.4
2020-01-14,0.0,0.0,0.0,28.4,33.2,25.8,6.1,30.2
2020-01-15,0.0,0.0,0.0,28.3,31.6,25.9,5.4,31.0
2020-01-16,13.6,13.6,14.0,27.5,31.5,25.5,6.1,30.6
2020-01-17,0.0,0.0,0.0,28.5,32.6,25.7,6.5,31.7
2020-01-18,1.6,1.6,2.0,27.7,32.0,26.1,5.8,28.1
2020-01-19,0.0,0.0,0.0,28.4,32.0,26.4,7.2,38.2
2020-01-20,19.6,25.0,30.4,27.6,31.5,24.5,6.8,36.7
2020-01-21,11.0,11.4,11.4,27.0,28.6,24.2,6.1,43.2
2020-01-22,0.0,0.0,0.0,28.6,33.1,26.0,6.8,32.4
2020-01-23,6.0,6.6,6.6,27.9,31.1,25.9,6.1,29.9
2020-01-24,0.0,0.0,0.0,28.8,33.2,26.0,6.5,32.4
2020-01-25,0.0,0.0,0.0,28.5,32.5,25.7,8.6,36.7
2020-01-26,0.0,0.0,0.0,28.6,31.9,26.0,8.6,33.5
2020-01-27,0.0,0.0,0.0,28.5,31.8,26.8,7.6,31.0
2020-01-28,3.4,4.6,4.8,28.2,30.9,26.1,8.6,32.8
2020-01-29,62.2,90.2,96.4,26.4,29.9,23.4,6.1,37.8
2020-01-30,0.4,0.4,0.4,27.8,32.5,24.3,6.8,32.0
2020-01-31,0.0,0.0,0.0,28.6,32.1,26.8,7.2,39.2
2020-02-01,0.0,0.0,0.0,28.9,32.4,26.9,9.0,41.0
2020-02-02,0.0,0.0,0.0,28.4,31.8,26.7,7.6,43.2
2020-02-03,0.0,0.0,0.0,28.7,33.4,25.8,7.2,37.4
2020-02-04,0.0,0.0,0.0,28.2,32.2,25.6,6.8,29.2
2020-02-05,0.0,0.0,0.0,28.4,34.2,25.6,6.1,37.1
2020-02-06,3.4,3.4,3.8,28.4,33.7,26.5,7.2,33.5
2020-02-07,0.0,0.0,0.0,28.8,33.1,26.2,6.8,35.3
2020-02-08,0.0,0.0,0.0,28.1,33.0,25.3,5.4,24.5
2020-02-09,1.2,1.4,1.4,26.9,31.3,23.9,6.8,30.6
2020-02-10,4.6,7.6,9.6,26.9,31.7,23.5,6.5,30.6
2020-02-11,0.4,0.4,0.6,27.5,29.8,25.5,5.4,26.6
2020-02-12,0.0,0.0,0.0,28.2,31.2,26.0,9.0,35.6
2020-02-13,13.8,14.2,22.0,28.0,31.7,25.6,6.1,31.3
2020-02-14,0.2,0.4,0.4,28.6,32.9,26.4,6.8,31.7
2020-02-15,0.0,0.0,0.0,28.8,31.9,26.1,6.1,30.6
2020-02-16,0.0,0.0,0.0,28.6,31.0,27.1,6.5,24.1
2020-02-17,0.0,0.0,0.0,29.2,34.2,26.8,6.5,35.3
2020-02-18,0.0,0.0,0.0,28.0,30.8,25.8,6.1,43.2
2020-02-19,0.0,0.0,0.0,28.7,33.4,26.7,6.8,36.0
2020-02-20,0.2,0.2,0.2,28.9,33.3,26.5,7.6,40.3
2020-02-21,4.6,4.8,5.6,27.7,30.7,24.8,6.8,44.6
2020-02-22,0.0,0.0,0.0,28.6,32.2,26.3,8.3,49.0
2020-02-23,0.0,0.0,0.0,28.7,32.8,26.4,8.3,47.9
2020-02-24,0.0,0.0,0.0,28.2,31.8,26.1,7.6,38.2
